id,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.longitude,samplingPoint.latitude,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,samplingPurpose,sampleMaterialType,determinand.notation,determinand.prefLabel,result,unit
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201012/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-15T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,1.8,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201012/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-15T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.065,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201012/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-15T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,1.7,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201012/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-15T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0073,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201012/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-15T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.044,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201012/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-15T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",102,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201012/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-15T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",11.3,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201013/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-22T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,7.66,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201013/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-22T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,6.7,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201013/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-22T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,401,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201013/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-22T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,2,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201013/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-22T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.067,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201013/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-22T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,1.59,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201013/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-22T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0093,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201013/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-22T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.041,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201013/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-22T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",102.9,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201013/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-22T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",11.5,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201014/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-29T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,7.98,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201014/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-29T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,7,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201014/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-29T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,386,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201014/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-29T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,1.8,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201014/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-29T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.063,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201014/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-29T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,1.67,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201014/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-29T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0124,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201014/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-29T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.027,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201014/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-29T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",99.6,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201014/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-07-29T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",11.2,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201015/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-05T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,7.89,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201015/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-05T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,8.8,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201015/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-05T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,412,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201015/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-05T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,2.2,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201015/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-05T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.062,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201015/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-05T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,1.71,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201015/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-05T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0126,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201015/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-05T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.033,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201015/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-05T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",97.4,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201015/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-05T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",10.9,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201016/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-12T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,8.05,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201016/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-12T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,9.5,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201016/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-12T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,417,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201016/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-12T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,2.4,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201016/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-12T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.054,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201016/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-12T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,1.78,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201016/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-12T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0127,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201016/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-12T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.038,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201016/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-12T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",98,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201016/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-12T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",10.9,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201017/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-19T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,7.93,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201017/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-19T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,10.3,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201017/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-19T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,427,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201017/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-19T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,2.2,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201017/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-19T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.049,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201017/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-19T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,1.7,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201017/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-19T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0132,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201017/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-19T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.043,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201017/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-19T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",94.5,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201017/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-19T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",10.3,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201018/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-26T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,7.94,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201018/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-26T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,10.5,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201018/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-08-26T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,422,MICROSIEMENS PER CENTIMETRE
